budget,duration_planned,material_cost_index,weather_delay_days,labor_skill_rating,site_access_rating,project_complexity_rating,contract_type,trend,overrun_flag
4403981,29,1.0452591386196912,8,2,2,2,0,1,0
2472681,14,0.9438469975587445,12,3,4,3,0,0,0
3067676,17,0.8852999629380449,5,4,4,3,0,1,0
15976125,60,0.9711217536286927,5,3,4,5,1,0,1
1326716,12,1.4303748029624819,10,3,4,5,0,0,1
3806587,50,0.9847437363431264,6,4,5,4,0,0,0
4327999,31,1.0212653233916817,11,3,3,5,0,-1,1
6271159,30,1.0358255962441882,10,3,5,4,0,0,1
3466964,22,1.2347483784523547,9,4,5,5,0,0,1
3932674,20,1.2640623721321331,15,3,2,2,0,0,0
2584417,11,0.7,5,4,3,3,1,0,0
3841894,40,1.405408803456902,7,1,1,4,0,0,1
2660659,15,1.5090920085609385,11,2,1,4,1,-1,0
4746619,27,0.8874533656595825,7,3,3,2,0,0,0
2618818,12,0.9069254388162913,13,3,1,3,1,1,0
4099027,18,1.037436653055432,7,5,3,3,0,0,1
3212121,18,0.9609989951358487,6,5,2,3,0,0,0
6424505,60,1.2059817184866515,9,4,2,3,1,0,0
3169751,16,0.7,6,3,5,4,0,1,1
1128252,13,0.8705180979908149,10,5,1,5,0,0,1
6970189,37,1.5347993000437268,11,4,3,4,0,-1,1
1898473,9,0.9179450081629954,9,3,2,5,1,1,0
2208314,17,1.4608570695257312,14,4,5,5,1,1,1
2286660,13,1.238834548897534,5,1,1,3,1,1,1
7456993,55,0.7,11,2,1,3,1,0,1
907633,6,1.3088322988040515,9,4,1,2,0,1,1
21480349,60,1.1205831744517867,4,3,2,5,0,0,0
6160287,33,1.0361332359375648,13,3,2,2,1,1,1
3737559,17,1.2112392732930009,5,3,1,4,1,1,0
3163101,14,1.268658371391698,8,5,2,3,0,1,1
3879948,40,1.3268979554936549,7,3,1,5,1,0,1
4468992,22,1.4445632118870004,12,3,4,3,0,1,0
4814435,26,1.252033978194589,9,2,2,5,1,-1,0
4562415,42,0.8060914778034094,13,2,3,3,1,-1,1
3449529,43,1.0315886355872022,15,5,2,3,1,0,1
2903992,26,1.8857620838171552,16,3,1,4,0,0,1
2985375,14,1.3311227650954318,8,3,3,5,0,-1,1
2908229,17,1.742321825202874,12,3,5,4,0,0,0
6454331,36,1.4988585205497962,6,4,3,5,0,-1,0
4667499,42,1.210450517888937,6,3,3,4,1,0,0
560041,6,1.2253517674452792,7,4,2,4,1,1,0
4845400,60,1.1408549900307885,14,3,3,3,0,1,1
3674184,29,0.715548846038375,11,1,3,3,0,0,0
3232527,19,1.154511813117056,11,5,1,2,0,1,0
2589276,28,1.4526686381355491,14,5,2,5,0,0,1
6417040,33,1.000090001294699,8,5,1,5,1,1,0
5771923,54,1.2529882497654523,11,5,2,4,1,0,0
2056001,12,1.3628977614732993,10,4,5,3,1,1,0
4173357,31,0.922579890171881,6,4,3,3,0,1,0
1824845,11,1.0371742839140838,4,4,2,5,0,0,0
1428633,16,0.8955221273807101,8,3,3,2,0,0,0
2244446,30,0.9444585983276482,12,2,3,5,0,0,1
5484497,26,0.8280986790867346,12,3,4,3,1,0,0
5791344,52,0.9248878846554932,14,5,1,3,0,0,1
4447493,23,1.5048639201994596,8,3,2,5,0,0,1
5050801,22,0.9211307427274268,2,4,5,2,1,0,0
4455754,43,1.1816148047651724,8,1,4,3,1,0,0
2224651,20,1.0242828115822609,8,3,1,5,0,1,0
4236099,25,1.4447164842592346,7,3,5,4,1,1,0
5284273,24,1.477790574150904,16,1,5,4,0,-1,1
5140057,24,1.3660174955347366,7,2,3,4,1,0,0
6671451,45,1.2265336382756888,13,2,1,2,0,-1,0
5000169,26,1.0922351157897752,14,4,4,3,0,-1,0
4036420,44,0.8520313239521875,8,1,2,3,0,0,1
6212600,28,1.6358822202805492,7,2,2,3,0,1,0
3217409,14,0.9600817455618615,8,1,4,3,0,1,0
1925844,20,1.3159115867582103,15,4,3,4,1,0,1
2964324,25,1.414891393155849,9,3,3,1,0,0,0
2090802,24,1.0111798757736676,9,3,5,4,1,1,1
2180125,19,1.4095031318289903,9,3,1,1,0,1,0
2997498,15,1.3410533008347136,11,2,5,2,0,1,0
2032034,16,1.5819909588454413,7,4,2,3,1,-1,0
2717500,32,1.032663383393322,7,4,4,5,1,0,0
1049507,8,0.8285339956800712,10,2,1,2,0,-1,1
3715323,17,1.023627561138872,17,3,4,4,0,0,0
3271382,19,1.2022133856335828,8,2,1,4,1,1,1
2002179,15,1.164553181771264,13,2,2,3,0,0,0
4855134,51,1.0516405259313624,10,4,2,4,0,1,1
5737545,26,0.7,10,3,1,5,0,0,1
1246018,6,1.2676207490322766,11,2,3,4,0,1,0
2068563,18,1.64308611977055,12,3,1,2,0,-1,0
2060614,25,1.266062809530751,10,5,2,4,1,-1,0
1859946,23,1.3022838797633782,9,4,4,4,0,0,1
5377235,60,1.2931113265387753,14,4,5,1,0,-1,0
2910118,18,1.2492616674705999,16,3,4,2,1,1,0
2789271,13,1.3829164917170236,10,3,2,2,1,-1,1
982330,6,1.2488434202964163,6,3,4,2,0,1,0
4786216,24,1.0718307075866809,11,1,3,3,1,-1,0
1554158,11,0.9510027724978114,10,3,3,3,1,0,1
3388708,19,1.087756586179831,12,3,1,3,0,1,1
3860959,21,1.2285323741126664,11,2,4,5,0,1,1
7395595,60,1.0709792597192567,18,4,4,4,1,0,1
1490627,12,1.2285846707828576,16,2,2,5,0,1,1
534075,6,1.2597875334251043,11,3,1,4,0,0,1
3650262,45,1.3582948578175453,10,2,1,2,1,0,1
9629161,60,1.470698742209745,20,3,4,3,0,1,1
6874763,45,1.1695018546197142,10,1,5,5,1,0,1
3707230,16,0.8230558587130847,10,2,4,2,0,0,0
2433931,17,1.0637239757952024,3,3,4,2,0,0,0
5305600,27,1.1610156418516497,7,3,4,3,0,0,0
1822778,13,0.7,10,3,3,3,0,-1,0
4350557,22,1.4971661300256205,5,2,1,3,1,-1,0
4427218,27,1.1855944781276164,13,3,3,2,1,1,1
6175657,30,1.245338208645071,12,3,5,3,0,0,1
17120652,60,1.4913816156315662,10,3,2,4,1,0,1
4136868,25,0.9924642924644131,14,4,5,3,0,1,1
2408758,14,1.2935104827210075,12,3,1,4,0,0,1
3219238,24,1.122533969224516,9,3,2,4,0,1,1
1130934,12,1.10397828324602,11,5,5,4,0,1,1
2154721,25,0.9569519030489051,9,4,1,3,1,1,0
2557218,35,1.5664008034216317,15,5,5,4,0,0,0
2386997,11,1.0561249899811072,11,4,2,1,0,0,0
3581932,33,1.3248660617239254,13,3,2,3,0,0,1
1995785,19,0.7,11,2,5,4,1,0,0
6405185,35,1.4449971324224467,9,4,3,2,1,0,0
3269423,27,1.4130527889892646,9,5,5,3,1,0,0
3250826,22,1.1743585275743256,6,3,5,3,0,0,0
2685193,28,1.093264383465519,4,4,5,2,0,-1,0
3588031,16,1.2500000014033916,5,3,3,3,0,0,1
5363133,27,1.7221976652200723,8,3,4,5,0,1,1
1942957,9,0.7091908252741286,14,5,2,3,1,-1,1
2202558,16,1.3455068468935318,8,4,1,3,0,-1,0
2724415,14,0.9220956744615243,13,5,2,4,0,0,1
1457856,15,1.145020400925067,10,4,2,4,0,0,1
1999575,28,1.0880299702303342,8,3,4,5,0,-1,0
2456547,33,1.042920435550561,12,3,2,5,0,-1,1
5524114,34,1.1473837177368176,10,5,2,4,0,0,0
3826789,27,0.8664572136805523,10,3,3,5,0,1,0
3671658,24,1.4072951090319916,11,2,3,3,1,-1,1
5446799,60,0.7014641222003498,10,3,3,4,0,0,1
3010380,22,1.2849411282070855,13,3,3,5,1,0,1
4132028,23,1.0683660368663572,10,1,3,4,1,-1,0
3072699,22,0.8572687765481365,3,4,1,5,1,0,0
3833226,21,1.2005958426496737,9,2,4,2,0,0,0
2304432,21,0.7607622283233804,16,3,5,3,0,1,1
756690,6,1.1599284554299085,8,4,3,5,1,0,1
3015971,19,0.7942807730471113,7,3,4,3,0,0,0
7676305,60,1.2653180210794577,10,4,5,4,0,0,1
5698589,54,0.9189106665924061,15,3,2,1,0,1,1
5834146,35,1.0372514957426726,15,5,2,4,1,-1,0
6863159,35,1.2234873469857905,15,2,4,5,1,0,1
3447619,26,0.9568644720394409,7,1,1,3,0,1,1
3679875,33,1.1355090000829242,9,4,1,1,0,1,0
2256688,11,0.7715423746887865,17,4,4,1,1,0,0
2704307,15,1.3077189008990389,9,2,1,5,0,0,1
4730127,34,1.5912284513876926,10,5,1,4,0,0,0
6731648,47,1.8480522169774902,11,3,2,2,0,0,0
3006635,29,1.1727920366666098,11,5,1,2,1,0,0
2495217,15,1.3470510351992966,8,3,1,5,0,1,0
3270053,26,0.7048435817731276,7,3,4,5,0,1,0
4688972,21,1.525683581576397,10,3,1,2,0,0,0
1374618,9,1.3440571261810264,11,3,3,3,1,1,1
824301,6,1.0290166387621917,9,3,3,4,1,1,0
2349417,15,1.459295200072252,9,3,4,4,0,1,1
1571549,7,1.0863809808386646,11,1,3,5,1,1,1
2409948,12,1.0354937042463608,11,2,2,3,0,0,0
2991638,21,1.2688337313568727,9,2,4,4,0,0,1
2490641,14,0.8841613750424202,6,4,1,4,1,-1,1
7814413,49,1.4054061910999869,12,3,3,5,0,-1,0
3977033,27,0.8860025470182891,11,4,2,3,0,0,1
3914838,39,0.8874863025442034,16,5,4,3,0,-1,0
4748428,34,0.9225775528979163,12,3,4,3,1,0,1
1650683,15,1.3398750093790304,11,5,1,5,1,0,1
6097973,29,0.995806159620073,16,3,5,3,1,0,1
3123739,25,0.8130010539082078,12,2,3,3,0,-1,1
4887973,22,0.9985800000160504,19,3,2,4,1,-1,1
1718368,11,1.1419894073298782,10,3,4,2,0,-1,0
1286897,7,0.8547568790839035,8,4,3,1,1,-1,0
5339987,35,0.8620797227414141,6,3,2,3,1,1,0
4097328,45,1.677824083524896,14,2,2,4,0,0,1
1902670,15,0.9348586490465282,8,4,4,4,0,0,0
1940007,22,1.0692394078067482,5,3,3,5,0,-1,0
6422133,39,1.0581907498001784,6,2,2,5,1,0,1
1601342,11,1.0446607980573894,12,3,4,3,0,0,1
8759100,46,1.3053366849922754,12,5,3,4,0,-1,1
1904304,18,1.3870357376180122,9,4,3,2,0,1,0
4794764,50,1.0735113921171018,10,3,4,2,0,1,0
2684027,20,0.8408804283519127,8,3,3,2,1,0,1
4694548,22,1.4686100569622258,10,1,5,3,0,0,0
2358488,13,1.1261647272008293,9,3,2,3,0,0,0
2964812,22,1.582580453714292,12,4,2,3,1,0,0
3350270,22,0.7,8,3,3,4,1,1,1
1791721,21,1.19885080532083,5,2,4,3,0,-1,1
5098692,23,1.629651583469052,12,5,1,4,0,0,1
2402623,14,1.0616839661404605,9,4,3,3,1,0,0
2850029,25,1.093626644166341,16,3,1,2,0,0,0
1800167,11,1.2238779228975847,7,2,3,2,1,1,0
702639,8,1.0103010452787606,17,2,1,3,0,0,1
2915008,13,1.0719820169868166,12,2,3,2,0,-1,0
13902361,60,1.0655462264521491,9,3,4,4,0,0,0
5234398,31,0.9931448163934066,16,2,1,4,0,-1,1
3231457,30,1.4572141375501397,13,4,5,3,1,-1,1
2791990,15,1.2652695080741088,7,5,4,3,1,0,0
3313380,17,1.2126570580258254,6,3,3,5,1,0,1
4539245,26,1.352142751722529,8,3,1,3,1,0,1
1609625,9,1.083911041699133,13,4,2,2,1,0,1
6379453,31,0.9564490454117748,7,5,4,4,1,-1,0
5021447,60,0.9993439238463606,2,4,1,4,1,0,0
5029903,42,1.1504457602761522,8,1,4,4,0,-1,1
4252788,39,0.8851970729067744,7,2,1,4,0,1,0
3307721,15,1.024934745853331,10,4,2,2,1,0,0
4894960,38,1.0209708395321413,9,4,5,3,1,0,0
4662621,25,1.6811390574572533,9,2,2,3,1,1,0
2643397,15,0.7,11,3,3,4,1,0,1
2317127,22,1.1050950696485915,8,4,4,5,0,1,0
3475030,32,1.5814234482036926,9,2,5,3,1,1,1
8280484,60,1.1804611160331133,7,4,4,2,1,0,0
1554299,11,1.3383543683552732,9,1,1,3,0,1,1
1355234,12,1.1749565787749419,7,4,3,2,1,-1,0
3608694,49,0.9831666546958798,15,3,3,3,0,0,0
3370368,16,0.7,7,3,4,4,1,1,0
3627321,16,1.2013639217590757,7,4,3,5,1,-1,0
3784301,31,0.9560983488494021,8,4,4,3,0,0,1
2859274,23,0.949916148458674,10,5,1,3,0,1,1
7991731,60,1.0252531860052219,8,3,1,2,0,1,0
1251004,7,1.5862153516558732,9,4,4,2,0,0,0
1988521,10,1.7512093855634931,11,3,2,2,0,1,1
3072638,33,1.2043019843821001,4,3,2,4,0,0,0
1219664,12,1.033808194022068,8,4,1,2,1,0,0
2941668,15,0.8556933956371973,9,1,5,5,0,0,0
8858447,54,1.2671350403865171,14,2,2,4,0,0,1
3310242,43,1.5957264000162859,11,3,4,4,1,0,1
3754330,22,1.0881649032437106,9,2,1,3,1,0,0
1534785,13,0.7,11,5,3,4,1,0,0
2258436,18,1.3175124179538809,9,3,3,3,0,0,0
2610055,14,1.3963499278625122,5,3,2,3,0,1,0
2701643,14,0.7535385899035381,6,4,5,3,0,0,0
7053159,54,1.194121045915738,10,3,2,5,0,0,1
4568130,21,1.2628065040340246,14,3,5,3,1,1,1
1678020,12,1.1317231744977654,8,1,2,3,0,0,1
3790099,20,0.9523072702286615,7,3,3,3,1,1,0
4408006,30,1.403984305890889,11,2,5,2,0,-1,1
6479082,31,1.0491550635078293,9,4,3,2,0,0,0
8438578,40,0.7787034593250168,11,3,4,2,0,-1,0
1777900,21,0.7,9,3,4,4,1,-1,1
2009678,9,1.4652123799998273,7,3,1,3,0,0,1
1537169,7,1.3041659941177794,10,2,3,4,0,0,0
2840776,15,1.1719933867822923,8,5,3,4,0,1,0
4324534,43,1.039931340787299,11,1,1,2,0,0,0
5911444,30,1.0177503964492183,12,4,4,4,1,0,0
3123389,15,0.881065837889597,12,3,4,4,0,1,1
2698189,23,1.0421360888600286,7,3,5,4,0,0,0
3580649,16,0.7,10,3,5,4,1,1,0
1980607,25,0.9659840866328714,8,5,4,4,0,0,1
11452553,60,1.0722656209122265,9,2,2,2,0,-1,0
1245943,8,1.3024700117976047,8,3,3,4,0,0,1
3652214,23,1.140018384156659,13,5,5,3,0,0,1
11008340,60,1.3487307784688896,8,4,2,4,0,0,0
3282381,45,1.4872837762783573,12,3,5,3,1,1,1
2916738,13,1.4145425234560254,12,5,1,5,1,0,1
2638002,34,1.267627461844639,9,4,3,3,0,0,1
2933670,32,1.152965669795196,6,2,5,4,1,0,1
7449884,60,0.9048029978966101,15,3,4,4,0,-1,0
867076,6,1.334986012844829,14,3,1,5,0,0,0
8203407,39,1.5699368455553822,7,3,1,4,1,0,0
1391128,8,1.2355265099126045,7,4,4,2,0,0,0
2785696,14,1.6293147871065305,10,3,1,5,0,0,1
2526772,35,0.768607072984729,12,1,3,4,1,1,1
4653508,30,0.8614591538051146,8,4,5,4,0,-1,1
1253092,9,1.3638003769370655,8,2,1,5,0,0,1
4313687,29,1.2160725525383127,13,5,3,3,1,1,0
11012987,60,1.4784455441429518,5,5,4,3,1,1,0
1442799,8,1.146132089818315,9,5,5,4,1,0,0
3663112,25,0.933006144367917,9,4,4,4,0,1,0
2197455,11,1.0966016894487394,9,2,5,3,0,-1,0
4220787,29,0.7668290072690664,9,3,1,4,0,0,1
3306790,35,0.8678523317257413,5,2,1,3,0,1,0
2224644,13,1.3931109994795023,8,2,5,4,0,1,0
4380718,45,1.3681968536174023,8,3,3,5,1,0,0
9651354,48,1.240751071201519,8,1,3,2,0,-1,1
2915225,17,0.7197306197598825,11,5,3,4,0,-1,0
5034650,53,1.0603991061217777,7,5,2,4,0,0,0
1504597,7,0.8437500278349872,11,3,3,3,1,1,1
1841586,12,1.4441333134469412,7,3,1,3,1,0,0
4340255,53,1.0040694666093497,14,3,2,1,1,0,1
7964220,48,0.8785630723046125,11,4,3,4,0,0,1
4046520,37,1.157449041280356,14,4,1,3,0,1,1
2709203,14,0.989961385791347,12,2,2,3,0,-1,1
3267627,16,1.5209359775509266,14,3,1,3,1,0,0
1543796,7,0.9662972756164522,10,3,5,3,0,1,0
4698290,32,0.8001929351938422,9,5,1,4,0,0,1
5550507,40,0.7,12,2,2,4,0,1,0
2492372,13,1.1423033743966462,8,1,3,3,0,0,1
2465671,27,1.0095174715355184,9,4,2,4,0,-1,0
3834413,25,0.7927738483720682,11,4,3,4,0,0,0
2515464,16,1.4473066153139462,11,4,3,3,0,0,0
3141843,37,1.3168112868573103,13,3,4,2,0,0,0
11522740,60,1.1429455302656926,11,4,5,5,0,0,0
2818695,14,1.4910815610427166,10,3,4,4,1,0,0
2636587,13,1.3156340083496532,6,1,2,4,0,0,0
2216577,26,0.9442860246203918,17,3,4,2,1,0,0
5109004,60,0.8901949590023084,11,1,3,5,0,0,1
2932205,26,1.3544953861134652,13,3,2,4,0,0,1
2214143,11,1.2490917391168377,12,5,4,5,0,0,0
7223010,60,1.1924369419926653,10,3,1,5,1,-1,0
7661832,43,0.9383755492827731,8,5,5,5,0,0,1
2280136,26,1.3019868917514383,12,2,1,5,0,0,1
1066695,6,0.9611252792165126,9,3,2,1,0,-1,0
5983451,48,1.1245033363515804,6,3,4,5,0,0,0
2167797,11,1.511736036596745,9,4,3,2,0,0,1
5253343,50,0.9847914410474634,11,3,4,5,0,1,0
1002430,6,0.7567526857317847,11,4,2,3,0,0,0
5584795,53,0.8868632020324723,6,1,2,4,0,0,0
1580571,8,1.3985747066719056,11,5,2,1,1,-1,1
5068008,25,1.2136827843450524,9,2,2,4,0,1,0
3297132,37,1.1177806553278116,7,4,4,2,0,-1,1
1844347,9,1.0227265486721075,7,3,1,3,1,0,0
2560666,16,1.2713399768882974,8,4,3,5,1,1,1
4934643,55,0.937723787252444,7,4,3,4,0,0,0
3483460,25,1.2264163921606488,11,2,5,1,0,0,0
4641962,49,0.9671863577967607,7,5,2,3,1,0,0
10701177,60,0.9255851536812364,11,2,2,1,0,-1,0
1278828,6,0.990628141293747,9,2,2,4,1,0,0
8626311,60,1.0561481383790094,10,4,1,5,0,0,1
3480246,23,1.1377925410165741,10,2,2,4,0,1,1
1906404,9,1.2088639487777786,11,2,5,3,1,-1,0
1471527,6,0.7,6,3,5,3,1,1,1
2918346,19,0.9480873605633087,10,4,1,5,0,1,1
5683001,26,1.05210750566099,9,2,2,3,1,-1,0
3028174,20,1.5262655096520823,13,3,4,4,0,0,0
8094480,60,0.8799993479044669,8,4,4,3,1,0,1
1368594,6,1.190699154524978,11,4,3,4,1,0,1
3245391,22,1.5237575774339593,14,5,1,5,0,-1,1
1541958,10,0.8217578675131817,17,4,4,3,0,-1,1
4066036,28,1.2484938064661004,6,4,3,4,0,1,0
5565695,28,0.9494320415163698,1,3,5,4,0,-1,1
2539665,13,1.0238415644276913,14,2,3,3,0,-1,1
685203,6,0.9492222915116713,11,4,2,3,1,1,1
3683481,30,0.9670356728960284,7,5,2,4,0,0,1
4248358,29,1.8304780369766231,13,4,5,2,0,0,0
4166458,26,1.3611139680179163,14,1,1,5,1,0,1
6861724,60,1.425434465446552,7,3,2,2,0,0,0
1719196,9,1.272998371709124,12,3,2,2,0,0,0
4916609,34,0.7484358028995104,11,4,3,3,0,1,0
6685853,55,1.2487394925808266,11,4,3,2,0,0,0
1124498,13,1.4182324036268366,11,3,3,3,0,0,0
3960144,37,0.936650131490222,16,2,4,3,1,-1,1
2415681,11,1.3913316667902815,5,5,5,4,0,0,0
3112965,26,1.3260840524635196,8,4,1,5,1,0,1
4027296,42,1.6130100112034174,8,2,3,4,1,-1,1
2440376,17,1.0455542468715953,10,3,1,2,1,0,0
2179432,18,0.8755972544310682,12,5,3,5,0,-1,0
3336695,44,1.0595929726568636,13,4,2,3,0,0,1
1702575,14,1.5088927482909058,13,3,1,3,1,1,0
1704027,11,0.7,12,1,4,3,0,0,1
4914123,32,0.7,12,1,3,3,0,-1,0
1640847,13,1.1723488197329033,14,2,5,5,1,0,0
4875764,35,1.039352676806461,6,3,2,3,1,-1,0
4314770,20,1.151931973293921,12,3,3,4,0,1,1
1160679,9,1.386327942808966,11,3,1,3,1,0,1
2177006,20,1.0118576634702867,12,4,3,4,0,1,0
6692283,60,0.7,8,1,2,4,0,1,1
1814464,13,1.661120389299986,8,2,5,3,1,0,1
2474026,13,0.9006929281403059,8,3,5,4,1,1,1
4313397,42,0.8852407194969756,11,2,5,4,1,1,0
5230588,29,1.425930003430649,1,1,2,4,0,0,0
2811072,38,1.0538777197396205,13,3,3,4,1,0,0
2284125,17,1.1341525369912973,11,4,2,4,0,0,0
7674563,41,1.2706975310150794,7,4,2,2,0,0,1
9279700,60,1.420895775777499,10,4,3,4,1,-1,0
5881455,38,1.066634826704557,14,4,4,3,0,0,1
3440718,34,1.5299880014785747,10,4,5,3,0,0,1
2012806,11,0.7,7,2,1,5,0,-1,1
1986199,25,1.3399468092382691,14,5,1,1,0,1,0
4472725,22,0.9401181104955856,13,2,3,3,0,0,1
4201864,42,1.4930678291519976,13,2,1,2,0,0,1
7579510,37,1.1855111197076362,7,2,4,1,0,0,0
4829579,39,0.9817736669976496,12,5,2,3,0,0,1
1326629,7,1.315710273255408,9,5,5,5,1,1,1
6145118,52,1.3732970868018128,10,4,1,3,1,0,0
1796163,8,1.3104735307146596,6,3,1,4,0,1,1
2596350,29,0.8925759400917348,13,3,3,2,0,0,1
3798512,39,1.0289957190944787,10,5,3,4,1,1,0
10825342,60,1.1489817907196411,13,4,2,5,0,1,1
21124649,60,1.1396850868374848,11,5,5,3,0,1,0
4704517,47,1.3374363688595867,10,3,1,5,1,-1,1
2928737,13,0.7,9,3,2,5,0,0,0
4505022,20,1.2335817636383757,9,4,5,4,0,-1,0
5568260,44,1.07750466139084,4,2,2,3,0,0,0
2696861,12,0.9403748459040119,10,5,1,4,0,0,1
9598590,60,0.9643783055576001,9,3,3,5,0,0,1
3752911,33,1.096365583870509,11,5,3,2,1,1,0
4406740,25,0.7,8,3,3,3,1,0,1
4874628,28,0.9746776073021124,6,4,4,3,0,1,1
4209910,19,0.9310462938384265,10,3,2,3,1,-1,0
5407861,49,1.283195802330656,13,3,1,5,1,0,1
2257228,13,0.9486183293723698,12,3,2,3,0,0,0
2338496,30,1.0962215499573775,12,5,3,3,0,0,0
1689439,19,1.5355691569153254,15,4,2,4,0,-1,1
4255406,60,1.3985878799538558,11,2,5,3,1,1,1
5216628,23,1.375567849985863,8,5,2,3,0,0,0
4302314,22,1.025031892397287,10,2,4,4,1,1,0
8927933,47,1.285758069822413,7,3,4,3,0,1,0
3258059,22,1.0915255498866014,7,2,3,3,0,0,1
4882876,42,1.1009766973307655,10,4,1,2,0,1,0
1698030,18,1.2524213359366374,11,2,5,4,1,1,1
2591481,22,1.0007516028947667,5,2,1,5,0,1,1
4962015,39,1.5232507761108007,11,5,1,5,0,1,1
5440933,29,1.1099674651005156,11,4,5,3,0,1,0
2740414,18,1.3045901415649162,12,2,4,4,1,0,1
3131555,38,1.5139001198143245,11,4,3,5,1,0,0
1314906,18,1.4079134436437937,13,5,2,3,0,1,1
2638661,30,0.7977702243273688,11,1,4,5,1,1,1
5577381,42,1.2612239737524709,13,4,3,5,0,0,0
4616387,21,1.3626798486151617,8,3,4,3,0,0,1
4414474,26,1.372965755540187,15,4,5,3,0,0,1
3368116,17,0.8716762914713421,12,3,1,2,0,0,0
3282900,23,0.9857411907456689,13,4,5,2,0,-1,0
2199646,17,1.3986395589354053,9,1,2,5,1,-1,1
4971822,57,0.9595599073293385,8,4,5,5,1,1,1
4208360,20,1.0750759858339214,9,1,1,2,1,0,0
4391631,23,1.5439689523754923,13,3,4,4,1,0,1
2384211,25,1.1380501874038025,7,2,3,4,1,1,1
898061,6,0.9683064655415392,10,4,2,3,0,1,0
6314073,44,0.9305956607842736,5,3,4,4,1,-1,1
2452693,14,1.2331798323962968,7,3,3,5,0,-1,0
1948040,9,0.8167129978806977,10,3,1,2,1,0,0
4955890,31,1.0881660090258953,12,4,5,2,0,1,0
2583853,17,1.2333076337475053,10,3,4,1,0,-1,0
6174644,60,1.4747874551369167,7,4,3,3,1,0,0
4733633,59,1.316887020092499,11,1,3,3,1,1,1
4926511,50,0.9714837205044552,12,2,5,3,0,1,0
1440393,19,1.44460482939093,4,3,4,4,0,0,0
6764280,37,1.0751212406131305,8,5,4,4,0,-1,1
3823781,21,0.8410742444876477,9,1,1,3,1,0,0
2619342,28,1.1069896601836318,9,1,4,3,0,0,0
3562713,18,1.5095423002864254,15,2,5,5,0,0,1
1126086,12,1.1913100125162313,17,3,4,5,0,0,0
4177366,36,1.1531304660824464,16,3,1,3,0,0,0
1762734,16,1.5593029111757133,9,4,3,3,0,-1,1
1451920,11,0.7921612882363931,12,1,4,5,1,1,1
1311372,12,0.8286002214868069,12,2,5,2,1,0,1
6373204,44,0.7460383822582919,9,3,4,3,0,0,0
2241020,17,1.2431620466200137,6,3,2,3,1,1,0
8204855,37,1.191623281778781,11,4,1,2,0,0,0
2370281,30,1.535684091819944,6,2,3,2,0,1,0
1173598,12,1.2108687692841924,6,5,2,3,0,0,0
1672926,21,1.0489607101301743,7,3,5,4,0,0,0
6861845,41,1.1504487182195267,14,4,4,5,1,0,1
2977102,38,1.1794268546152393,12,3,1,5,0,0,1
2352590,12,0.7320596816679581,9,2,4,2,1,0,0
3598439,24,1.8275829110837232,7,4,4,3,1,0,1
4417434,29,1.2799677545254777,4,4,4,4,1,-1,1
6391242,41,1.2025020770056472,18,3,4,4,1,0,1
7795830,60,1.303790996069645,6,3,1,3,1,0,0
2634328,26,1.3273527451466511,11,2,2,3,0,0,0
1475299,12,1.114861628624392,12,4,5,3,0,0,0
2550808,16,0.9921897159398247,13,3,2,3,0,1,1
3821556,37,1.299862671580426,10,4,1,2,1,0,0
1833513,20,1.246427710132863,12,2,5,5,0,1,1
1840797,8,0.9475274752276479,8,1,3,2,1,-1,0
4017911,54,1.5047589028418158,6,2,2,5,0,0,1
3174969,16,1.2233380090807457,5,2,1,5,0,0,0
3333982,17,1.3324548405669077,13,3,1,3,0,1,1
2073819,18,1.4979802219199796,8,2,1,4,1,1,0
2846952,31,1.1554722052912085,8,4,5,4,0,1,0
1877515,20,1.2292380017460287,4,2,4,3,0,-1,0
5576762,31,1.352506809626529,10,4,3,3,0,1,0
6083858,36,0.9687847290499869,9,3,5,4,0,0,1
1079800,6,1.1635129157115,10,5,5,4,0,-1,1
1871579,8,1.181387146662787,12,5,2,4,0,0,1
1331853,7,0.9109853620791513,13,4,3,3,0,0,0
2213278,23,1.7294091971684695,15,4,1,3,0,1,1
3109390,29,0.7981766391268993,9,3,5,3,1,0,0
1369851,6,0.8254740240782105,16,4,3,3,1,-1,1
1880191,18,1.4785566439258946,11,5,2,4,0,0,1
1789819,22,1.3283165626991356,8,1,4,5,0,1,1
3701913,21,0.8935087956298055,12,3,3,4,0,0,0
3407899,26,1.3018222537754232,8,2,1,4,1,0,1
2120065,10,1.5169626112493273,10,3,5,4,0,0,0
3634901,21,1.1424342356007535,13,3,4,4,0,1,1
2354860,28,1.7997057250186455,12,3,2,4,0,1,1
2777347,13,0.718984547282991,10,3,1,1,0,0,0
8922361,60,1.3234558634647755,8,5,4,5,0,0,1
7306512,60,1.4416320840552508,10,3,2,1,1,1,1
1498913,11,1.3728359754013115,5,4,1,3,0,1,1
5378066,60,1.0989110683385879,10,3,5,2,0,-1,0
5319223,36,1.0773896294972125,7,3,2,2,0,0,0
1641370,18,1.2610362927718142,5,3,4,4,1,1,1
5342832,41,1.3539386216630174,10,2,1,3,0,0,0
8225578,60,1.3006183590705906,11,3,3,5,0,0,0
1666894,8,1.4100144726983472,7,3,1,3,1,0,1
1885112,9,0.8952825107333161,10,3,4,3,1,0,1
6019994,60,1.0930572552190911,12,3,4,3,0,0,0
